ContractID,LayerID,LOB,InceptionDate,ExpirationDate,Perils,DedType,DedAmt1,DedAmt2,LimitType,Limit1,Limit2,AttachmentAmt,Premium,Currency,InsuredName,SubLimitArea,SubLimitOcc,SubLimitPart,SubLimitLimitType,SubLimitDedType,SubLimitDedAmt1,SubLimitDedAmt2
407532,498693,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,200000000,100000000,800000000,0,USD,ComplexComml,10K,1000000000,0,B,MI2,10000,0
407532,498693,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,200000000,100000000,800000000,0,USD,ComplexComml,250K,1000000000,0,B,MI2,250000,0
407532,498693,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,200000000,100000000,800000000,0,USD,ComplexComml,25K,1000000000,0,B,MI2,25000,0
407532,498693,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,200000000,100000000,800000000,0,USD,ComplexComml,5K,1000000000,0,B,MI2,5000,0
407532,498693,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,200000000,100000000,800000000,0,USD,ComplexComml,75K,1000000000,0,B,MI2,75000,0
407532,498692,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,100000000,30500000,400000000,0,USD,ComplexComml,5K,500000000,0,B,MI2,5000,0
407532,498692,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,100000000,30500000,400000000,0,USD,ComplexComml,75K,500000000,0,B,MI2,75000,0
407532,498691,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,125000000,31250000,275000000,0,USD,ComplexComml,10K,400000000,0,B,MI2,10000,0
407532,498691,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,125000000,31250000,275000000,0,USD,ComplexComml,250K,400000000,0,B,MI2,250000,0
407532,498691,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,125000000,31250000,275000000,0,USD,ComplexComml,25K,400000000,0,B,MI2,25000,0
407532,498691,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,125000000,31250000,275000000,0,USD,ComplexComml,5K,400000000,0,B,MI2,5000,0
407531,498686,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,100000000,30500000,400000000,0,USD,ComplexComml,100K,500000000,0,B,MI2,100000,0
407531,498685,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,125000000,31250000,275000000,0,USD,ComplexComml,5K,400000000,0,B,MI2,5000,0
407531,498687,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,200000000,100000000,800000000,0,USD,ComplexComml,100K,1000000000,0,B,MI2,100000,0
407531,498687,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,200000000,100000000,800000000,0,USD,ComplexComml,250K,1000000000,0,B,MI2,250000,0
407531,498687,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,200000000,100000000,800000000,0,USD,ComplexComml,25K,1000000000,0,B,MI2,25000,0
407531,498687,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,200000000,100000000,800000000,0,USD,ComplexComml,5K,1000000000,0,B,MI2,5000,0
407531,498686,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,100000000,30500000,400000000,0,USD,ComplexComml,250K,500000000,0,B,MI2,250000,0
407531,498686,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,100000000,30500000,400000000,0,USD,ComplexComml,25K,500000000,0,B,MI2,25000,0
407531,498686,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,100000000,30500000,400000000,0,USD,ComplexComml,5K,500000000,0,B,MI2,5000,0
407531,498685,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,125000000,31250000,275000000,0,USD,ComplexComml,100K,400000000,0,B,MI2,100000,0
407531,498685,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,125000000,31250000,275000000,0,USD,ComplexComml,250K,400000000,0,B,MI2,250000,0
407531,498685,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,125000000,31250000,275000000,0,USD,ComplexComml,25K,400000000,0,B,MI2,25000,0
407530,498681,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,100000000,30500000,400000000,0,USD,ComplexComml,,,,,,,
407530,498679,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,125000000,31250000,275000000,0,USD,ComplexComml,,,,,,,
407530,498683,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,200000000,100000000,800000000,0,USD,ComplexComml,,,,,,,
407529,498674,ComplexComml,07/01/2021,06/30/2022,PWA,MI2,50000,0,E,100000000,30500000,400000000,0,USD,ComplexComml,25K,60000,0,B,MI2,25000,0
407529,498674,ComplexComml,07/01/2021,06/30/2022,PWA,MI2,50000,0,E,100000000,30500000,400000000,0,USD,ComplexComml,Tier1,350000000,0,B,MI2,100000,0
407529,498673,ComplexComml,07/01/2021,06/30/2022,PWA,MI2,50000,0,E,125000000,31250000,275000000,0,USD,ComplexComml,25K,60000,0,B,MI2,25000,0
407529,498673,ComplexComml,07/01/2021,06/30/2022,PWA,MI2,50000,0,E,125000000,31250000,275000000,0,USD,ComplexComml,Tier1,350000000,0,B,MI2,100000,0
407529,498675,ComplexComml,07/01/2021,06/30/2022,PWA,MI2,50000,0,E,200000000,100000000,800000000,0,USD,ComplexComml,25K,60000,0,B,MI2,25000,0
407529,498675,ComplexComml,07/01/2021,06/30/2022,PWA,MI2,50000,0,E,200000000,100000000,800000000,0,USD,ComplexComml,Tier1,350000000,0,B,MI2,100000,0
407528,498669,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,100000000,30500000,400000000,0,USD,ComplexComml,tier1,350000000,0,B,MI2,100000,0
407528,498667,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,125000000,31250000,275000000,0,USD,ComplexComml,tier1,350000000,0,B,MI2,100000,0
407528,498671,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,200000000,100000000,800000000,0,USD,ComplexComml,tier1,350000000,0,B,MI2,100000,0
407527,498663,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,100000000,30500000,400000000,0,USD,ComplexComml,,,,,,,
407527,498661,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,125000000,31250000,275000000,0,USD,ComplexComml,,,,,,,
407527,498665,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,200000000,100000000,800000000,0,USD,ComplexComml,,,,,,,
407526,498657,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,100000000,30500000,400000000,0,USD,ComplexComml,,,,,,,
407526,498655,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,125000000,31250000,275000000,0,USD,ComplexComml,,,,,,,
407526,498659,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,200000000,100000000,800000000,0,USD,ComplexComml,,,,,,,
407525,498651,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,100000000,30500000,400000000,0,USD,ComplexComml,,,,,,,
407525,498649,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,125000000,31250000,275000000,0,USD,ComplexComml,,,,,,,
407525,498653,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,200000000,100000000,800000000,0,USD,ComplexComml,,,,,,,
407524,498645,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,100000000,30500000,400000000,0,USD,ComplexComml,Tier 1  2,250000000,0,B,MI2,3000000,0
407524,498643,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,125000000,31250000,275000000,0,USD,ComplexComml,Tier 1  2,250000000,0,B,MI2,3000000,0
407524,498647,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,200000000,100000000,800000000,0,USD,ComplexComml,Tier 1  2,250000000,0,B,MI2,3000000,0
407523,498639,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,100000000,30500000,400000000,0,USD,ComplexComml,Tier 1  2,600000000,0,B,MI2,100000,0
407523,498637,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,125000000,31250000,275000000,0,USD,ComplexComml,Tier 1  2,600000000,0,B,MI2,100000,0
407523,498641,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,200000000,100000000,800000000,0,USD,ComplexComml,Tier 1  2,600000000,0,B,MI2,100000,0
407522,498633,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,100000000,30500000,400000000,0,USD,ComplexComml,,,,,,,
407522,498631,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,125000000,31250000,275000000,0,USD,ComplexComml,,,,,,,
407522,498635,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,200000000,100000000,800000000,0,USD,ComplexComml,,,,,,,
407521,498627,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,100000000,30500000,400000000,0,USD,ComplexComml,Tier 2,500000000,0,B,MI2,100000,0
407521,498625,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,125000000,31250000,275000000,0,USD,ComplexComml,Tier 2,400000000,0,B,MI2,100000,0
407521,498629,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,200000000,100000000,800000000,0,USD,ComplexComml,Tier 2,1000000000,0,B,MI2,100000,0
407520,498621,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,100000000,30500000,400000000,0,USD,ComplexComml,,,,,,,
407520,498619,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,125000000,31250000,275000000,0,USD,ComplexComml,,,,,,,
407520,498623,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,200000000,100000000,800000000,0,USD,ComplexComml,,,,,,,
407519,498615,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,100000000,30500000,400000000,0,USD,ComplexComml,Tier1,100000000,0,B,MI2,500000,0
407519,498613,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,125000000,31250000,275000000,0,USD,ComplexComml,Tier1,100000000,0,B,MI2,500000,0
407519,498617,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,200000000,100000000,800000000,0,USD,ComplexComml,Tier1,100000000,0,B,MI2,500000,0
407518,498609,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,100000000,30500000,400000000,0,USD,ComplexComml,,,,,,,
407518,498607,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,125000000,31250000,275000000,0,USD,ComplexComml,,,,,,,
407518,498611,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,200000000,100000000,800000000,0,USD,ComplexComml,,,,,,,
407517,498603,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,100000000,30500000,400000000,0,USD,ComplexComml,,,,,,,
407517,498601,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,125000000,31250000,275000000,0,USD,ComplexComml,Virginia Risk,200000000,0,B,MI2,0,0
407517,498605,ComplexComml,07/01/2021,06/30/2022,PWA,BL,50000,0,E,200000000,100000000,800000000,0,USD,ComplexComml,,,,,,,
407556,498849,ComplexComml,06/09/2021,06/09/2022,PWA,BL,100000,0,E,625000000,228125000,1000000000,0,USD,ComplexComml,,,,,,,
407516,498597,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,125000000,125000000,100000000,0,USD,ComplexComml,,,,,,,
407516,498599,ComplexComml,07/01/2021,06/30/2022,PWA,N,0,0,E,100000000,50000000,400000000,0,USD,ComplexComml,,,,,,,
407515,498594,ComplexComml,05/31/2021,05/30/2022,PWA,BL,5000000,0,E,500000000,100000000,1000000000,0,USD,ComplexComml,,,,,,,
407513,498589,ComplexComml,07/01/2021,06/30/2022,PWA,BL,25000,0,E,100000000,62500000,600000000,0,USD,ComplexComml,,,,,,,
407513,498587,ComplexComml,07/01/2021,06/30/2022,PWA,BL,25000,0,E,200000000,200000000,400000000,0,USD,ComplexComml,,,,,,,
407512,498585,ComplexComml,07/01/2021,06/30/2022,PWA,BL,100000,0,E,100000000,100000000,900000000,0,USD,ComplexComml,,,,,,,
407512,498582,ComplexComml,07/01/2021,06/30/2022,PWA,BL,100000,0,E,350000000,87500000,550000000,0,USD,ComplexComml,,,,,,,
407510,498575,ComplexComml,07/01/2021,06/30/2022,PWA,BL,100000,0,E,250000000,250000000,100000000,0,USD,ComplexComml,,,,,,,
407509,498572,ComplexComml,06/30/2021,06/29/2022,PWA,BL,77082.000001335982,0,E,154164000.00267196,22261281.60038583,154164000.00267196,0,USD,ComplexComml,,,,,,,
407508,498569,ComplexComml,07/01/2021,06/30/2022,PWA,MI2,250000,0,E,400000000,400000000,100000000,0,USD,ComplexComml,,,,,,,
407507,498563,ComplexComml,07/01/2021,06/30/2022,PWA,BL,7500000,0,E,1250000000,187500000,750000000,0,USD,ComplexComml,,,,,,,
407507,498566,ComplexComml,07/01/2021,06/30/2022,PWA,BL,7500000,0,E,250000000,76125000,1750000000,0,USD,ComplexComml,,,,,,,
407506,498560,ComplexComml,07/01/2021,06/30/2022,PWA,BL,150000,0,E,150000000,150000000,100000000,0,USD,ComplexComml,,,,,,,
407505,498558,ComplexComml,07/01/2021,06/30/2022,PWA,BL,750000,0,E,100000000,100000000,200000000,0,USD,ComplexComml,,,,,,,
407504,498555,ComplexComml,07/01/2021,06/30/2022,PWA,BL,115623000.00200397,0,E,308328000.00534391,23124600.000400793,732279000.01269186,0,USD,ComplexComml,,,,,,,
407503,498539,ComplexComml,09/30/2020,09/29/2021,PWA,BL,38541000.000667989,0,E,385410000.00667989,38541000.000667989,732279000.01269186,0,USD,ComplexComml,,,,,,,
407503,498547,ComplexComml,09/30/2020,09/29/2021,PWA,BL,38541000.000667989,0,E,231246000.00400794,80936100.001402766,2312460000.0400796,0,USD,ComplexComml,,,,,,,
407503,498551,ComplexComml,09/30/2020,09/29/2021,PWA,BL,38541000.000667989,0,E,211975500.00367394,181239052.50314122,2543706000.0440874,0,USD,ComplexComml,,,,,,,
407503,498543,ComplexComml,09/30/2020,09/29/2021,PWA,BL,38541000.000667989,0,E,693738000.01202381,20812140.000360712,1233312000.0213757,0,USD,ComplexComml,,,,,,,
407502,498535,ComplexComml,10/31/2020,10/30/2021,PWA,BL,30832800.000534393,0,E,385410000.00667989,115623000.00200397,1156230000.0200398,0,USD,ComplexComml,,,,,,,
407497,498521,ComplexComml,07/01/2019,06/30/2022,PWA,N,0,0,E,250000000,250000000,350000000,0,USD,ComplexComml,,,,,,,
407496,498519,ComplexComml,07/01/2019,06/30/2022,PWA,BL,100000,0,E,150000000,150000000,100000000,0,USD,ComplexComml,,,,,,,
407495,498517,ComplexComml,01/01/2019,12/31/2021,PWA,BL,500000,0,E,200000000,200000000,50000000,0,USD,ComplexComml,,,,,,,
407492,498510,ComplexComml,07/01/2019,06/30/2022,PWA,BL,1000000,0,E,500000000,500000000,500000000,0,USD,ComplexComml,,,,,,,
407488,498495,ComplexComml,07/15/2020,07/14/2021,PWA,N,0,0,E,50000000,25000000,100000000,0,USD,ComplexComml,,,,,,,
407488,498497,ComplexComml,07/15/2020,07/14/2021,PWA,N,0,0,E,100000000,75000000,500000000,0,USD,ComplexComml,,,,,,,
407489,498502,ComplexComml,04/09/2019,10/09/2021,PWA,MI2,7500000,0,E,892000000,53520000,1750000000,0,USD,ComplexComml,CAT Limit,2000000000,0,B,MI2,0,0
407484,498483,ComplexComml,08/11/2020,08/10/2021,PWA,MI2,5250000,0,E,375000000,11250000,2125000000,0,USD,ComplexComml,,,,,,,
407485,498487,ComplexComml,08/11/2020,08/10/2021,PWA,MI2,5250000,0,E,2150000000,54825000,2500000000,0,USD,ComplexComml,,,,,,,
407483,498480,ComplexComml,08/01/2020,07/31/2021,PWA,MI2,100000,0,E,50000000,50000000,50000000,0,USD,ComplexComml,Tier 1,100000000,0,B,MI2,50000,0
407482,498478,ComplexComml,07/29/2020,07/28/2021,PWA,BL,1000000,0,E,50000000,50000000,130000000,0,USD,ComplexComml,,,,,,,
407480,498471,ComplexComml,07/31/2020,07/30/2021,PWA,N,0,0,E,650000000,650000000,850000000,0,USD,ComplexComml,Wind limit,1000000000,0,B,MI2,0,0
407477,498461,ComplexComml,08/01/2020,07/31/2021,PWA,BL,1000000,0,E,500000000,500000000,2000000000,0,USD,ComplexComml,,,,,,,
407478,498465,ComplexComml,08/01/2020,07/31/2021,PWA,N,0,0,E,57039200.000259638,8692774.0800395701,463443500.00210959,0,USD,ComplexComml,,,,,,,
407479,498468,ComplexComml,08/01/2020,07/31/2021,PWA,BL,250000,0,E,1025000000,649850000,1000000000,0,USD,ComplexComml,,,,,,,
407476,498459,ComplexComml,08/01/2020,07/31/2021,PWA,N,0,0,E,500000000,500000000,1000000000,0,USD,ComplexComml,AOL,1500000000,0,B,MI2,500000,0
407476,498459,ComplexComml,08/01/2020,07/31/2021,PWA,N,0,0,E,500000000,500000000,1000000000,0,USD,ComplexComml,tier 1 locs,10,0,B,MI2,1000000,0
407471,498441,ComplexComml,09/01/2020,08/31/2021,PWA,MM2,100000,10000000,E,200000000,200000000,200000000,0,USD,ComplexComml,,,,,,,
407472,498445,ComplexComml,08/11/2020,08/10/2021,PWA,MI2,5500000,0,E,375000000,11250000,2125000000,0,USD,ComplexComml,,,,,,,
407474,498452,ComplexComml,08/31/2020,08/30/2021,PWA,BL,19270.500000333996,0,E,127185300.00220437,108107505.00187372,77082000.001335979,0,USD,ComplexComml,,,,,,,
407470,498439,ComplexComml,09/01/2020,08/31/2021,PWA,MM2,250000,5000000,E,250000000,250000000,250000000,0,USD,ComplexComml,,,,,,,
407469,498437,ComplexComml,09/01/2020,08/31/2021,PWA,MI2,5000000,0,E,400000000,100000000,300000000,0,USD,ComplexComml,FL locs,60000000,0,B,MI2,0,0
407468,498434,ComplexComml,09/01/2020,08/31/2021,PWA,N,0,0,E,178247500.00081137,16933512.50007708,285196000.00129819,0,USD,ComplexComml,,,,,,,
407467,498431,ComplexComml,09/01/2020,08/31/2021,PWA,MI2,250000,0,E,400000000,140000000,200000000,0,USD,ComplexComml,,,,,,,
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Adams Central Public School,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Ainsworth Community Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Amherst Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Anselmo-Merna Public School,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Ansley Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Wynot Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Yutan Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_West Holt Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_West Point Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Wilber Clatonia Public Scho,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Wilcox Hildreth Public Scho,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Wisner-Pilger Public School,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Wood River Rural Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Valentine Community Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Verdigre Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Wallace Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Walthill Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Waverly School District 145,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Weeping Water Public School,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Sutherland Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Tekamah-Herman Community Sc,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Thedford Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Tri County Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Twin River Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Umo ho  Nation Public Schoo,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Stanton Community Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Stapleton Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Sterling Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Summerland Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Sumner-Eddyville-Miller Pub,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Superior Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_South Central NE Unified Sy,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_South Sioux City Community,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Southern School District 1,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Southern Valley Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Springfield Platteview Comm,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_St. Paul Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Rock County Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Sandhills Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Sargent Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Scottsbluff Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Shelton Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Sidney Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Plattsmouth Community Schoo,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Pleasanton Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Ponca Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Ralston Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Randolph Public Schools,400000000,0,B,MI2,500,0
407466,498429,ComplexComml,09/01/2020,08/31/2021,PWA,BL,2500000,0,E,250000000,250000000,150000000,0,USD,ComplexComml,EQ_Ravenna Public Schools,400000000,0,B,MI2,500,0
